id,env,block,total.yield,vine.maturity,spec.grav,fry.color,stand.count
W17037-57,Hancock20,2,35.1,3,1.063,NA,15
W17037-62,Hancock20,2,47.9,4,1.066,NA,15
W17037-65,Hancock20,2,63.6,4,1.079,NA,15
W17037-7,Hancock20,2,50.7,4,1.071,NA,15
W17037-75,Hancock20,2,33.8,5,1.06,NA,15
W17037-77,Hancock20,2,61.1,4,1.072,NA,15
W17037-87,Hancock20,2,50.7,4,1.067,NA,15
W17037-89,Hancock20,2,41.7,4,1.08,NA,15
W17039-10,Hancock20,2,53.3,5,1.086,NA,15
W17039-12,Hancock20,2,68.1,5,1.063,NA,15
W17039-13,Hancock20,2,55.1,5,1.071,NA,15
W17039-14,Hancock20,2,44.9,3,1.068,NA,15
W17039-16,Hancock20,2,69,4,1.067,NA,15
W17039-19,Hancock20,2,62.3,4,1.081,NA,15
W17039-20,Hancock20,2,42.6,2,1.049,NA,14
W17039-21,Hancock20,2,60.2,3,1.075,NA,15
W17039-23,Hancock20,2,61.1,5,1.089,NA,15
W17039-24,Hancock20,2,70.6,6,1.068,NA,15
W17039-26,Hancock20,2,62.5,3,1.064,NA,15
W17039-27,Hancock20,2,36.2,3,1.069,NA,15
W17039-28,Hancock20,2,67,5,1.082,NA,15
W17039-29,Hancock20,2,61.2,5,1.079,NA,15
W17039-3,Hancock20,2,61.3,5,1.082,NA,15
W17039-31,Hancock20,2,68.4,6,1.077,NA,15
W17039-6,Hancock20,2,49.4,4,1.078,NA,15
W17039-73,Hancock20,2,68.3,3,1.069,NA,15
W17039-9,Hancock20,2,61.5,4,1.074,NA,15
W17041-3,Hancock20,2,42.5,3,1.069,NA,15
W17042-3,Hancock20,2,48.8,5,1.065,NA,13
W17042-4,Hancock20,2,48.9,4,1.068,NA,15
W17042-5,Hancock20,2,63.3,4,1.078,NA,15
W17042-8,Hancock20,2,50.8,5,1.071,NA,15
W17043-1,Hancock20,2,42.4,3,1.074,NA,14
W17043-21,Hancock20,2,63.9,5,1.083,NA,15
W17043-31,Hancock20,2,52.5,5,1.081,NA,15
W17044-13,Hancock20,2,55.4,4,1.072,NA,15
W17044-14,Hancock20,2,71.4,4,1.073,NA,15
W17044-5,Hancock20,2,45.7,4,1.076,NA,15
W17046-2,Hancock20,2,40.4,3,1.078,NA,15
W17046-3,Hancock20,2,43.9,4,1.082,NA,15
W17047-10,Hancock20,2,47,4,1.087,NA,15
W17047-11,Hancock20,2,49.2,4,1.084,NA,15
W17047-16,Hancock20,2,56.6,5,1.077,NA,15
W17047-6,Hancock20,2,56.4,5,1.093,NA,15
W17051-17,Hancock20,2,61.4,5,1.088,NA,15
W17052-18,Hancock20,2,48.9,5,1.076,NA,15
W17053-14,Hancock20,2,41.6,4,1.078,NA,15
W17053-18,Hancock20,2,48.2,4,1.07,NA,15
W17056-5,Hancock20,2,44.1,3,1.072,NA,15
W17057-16,Hancock20,2,45,4,1.072,NA,15
W17057-28,Hancock20,2,36.1,3,1.084,NA,15
W17057-3,Hancock20,2,43.2,3,1.064,NA,15
W17057-8,Hancock20,2,66.2,5,1.08,NA,15
W17058-5,Hancock20,2,37.1,4,1.08,NA,14
W17060-22,Hancock20,2,51.7,4,1.073,NA,15
W17060-30,Hancock20,2,47,4,1.077,NA,15
W17060-9,Hancock20,2,70.3,5,1.075,NA,15
W17062-1,Hancock20,2,55.7,4,1.07,NA,15
W17062-10,Hancock20,2,48.5,3,1.076,NA,15
W17062-17,Hancock20,2,38.8,3,1.074,NA,15
W17062-21,Hancock20,2,58.2,5,1.08,NA,15
W17062-26,Hancock20,2,51.1,4,1.076,NA,15
W17062-6,Hancock20,2,50.8,3,1.072,NA,15
W17063-8,Hancock20,2,63,4,1.078,NA,15
W17064-10,Hancock20,2,62.6,4,1.081,NA,15
W17064-20,Hancock20,2,58.9,6,1.077,NA,15
W17064-22,Hancock20,2,57.9,3,1.078,NA,14
W17064-27,Hancock20,2,41.1,3,1.072,NA,15
W17064-8,Hancock20,2,47.5,5,1.077,NA,15
W17065-11,Hancock20,2,59.7,6,1.092,NA,15
W17065-20,Hancock20,2,52.4,4,1.078,NA,15
W17065-8,Hancock20,2,64.2,5,1.071,NA,15
W17066-26,Hancock20,2,50.9,4,1.072,NA,15
W17066-30,Hancock20,2,66,4,1.079,NA,15
W17066-9,Hancock20,2,52.6,4,1.08,NA,14
W17067-26,Hancock20,2,56.2,4,1.069,NA,15
W17AF6654-15,Hancock20,2,37,4,1.069,NA,15
W17AF6670-1,Hancock20,2,59.8,5,1.073,NA,15
W17AF6686-6,Hancock20,2,56,4,1.068,NA,13
A13125-3C,Hancock20,3,60.1,5,1.071,NA,15
AF6200-4,Hancock20,3,65.2,5,1.077,NA,15
AOR12197-4,Hancock20,3,60.3,5,1.066,NA,14
AOR13136-4,Hancock20,3,77.5,8,1.059,NA,15
Atlantic,Hancock20,3,59.2,7,1.077,NA,15
ATX13134-3W/Y,Hancock20,3,53.6,4,1.073,NA,14
CO13232-11W,Hancock20,3,60.6,5,1.064,NA,15
CO13232-25W,Hancock20,3,67.1,5,1.07,NA,15
CO13232-5W,Hancock20,3,62.2,5,1.068,NA,15
COOR13270-2,Hancock20,3,73.3,5,1.073,NA,15
Hodag,Hancock20,3,62.3,8,1.073,NA,10
Lamoka,Hancock20,3,43.9,4,1.069,NA,15
MSAA076-6,Hancock20,3,58.1,6,1.082,NA,12
MSAA085-1,Hancock20,3,50.1,8,1.072,NA,15
MSAA091-1,Hancock20,3,42.9,5,1.07,NA,14
MSAA100-1,Hancock20,3,45.4,4,1.06,NA,15
MSAA217-3,Hancock20,3,49,5,1.081,NA,14
MSAA232-4,Hancock20,3,59.9,5,1.066,NA,14
MSAA275-3,Hancock20,3,58,5,1.065,NA,15
MSAA498-18,Hancock20,3,38,6,1.071,NA,15
MSAA513-01,Hancock20,3,51.8,4,1.073,NA,11
MSAFB605-4,Hancock20,3,43.5,8,1.069,NA,10
MSAFB609-12,Hancock20,3,49,5,1.077,NA,13
MSAFB609-5,Hancock20,3,57.3,6,1.064,NA,15
MSAFB635-15,Hancock20,3,65.9,6,1.074,NA,15
MSAFB635-3,Hancock20,3,67.5,5,1.064,NA,15
MSBB008-3,Hancock20,3,43.2,4,1.066,NA,13
MSBB018-1,Hancock20,3,54.6,6,1.069,NA,15
MSBB032-1,Hancock20,3,58.5,7,1.079,NA,15
MSBB038-1,Hancock20,3,53.4,6,1.066,NA,15
MSBB038-3,Hancock20,3,52.8,5,1.073,NA,14
MSBB047-1,Hancock20,3,64.8,5,1.071,NA,15
MSBB058-1,Hancock20,3,53.7,6,1.087,NA,15
MSBB067-02,Hancock20,3,43.2,4,1.071,NA,15
MSBB079-2,Hancock20,3,80.3,7,1.076,NA,15
MSBB131-01,Hancock20,3,64.4,6,1.067,NA,14
MSBB152-01,Hancock20,3,62.5,8,1.07,NA,15
MSBB190-1,Hancock20,3,51.7,5,1.062,NA,14
MSBB190-2,Hancock20,3,60.5,9,1.073,NA,12
MSBB193-1,Hancock20,3,51,4,1.078,NA,15
MSBB222-1,Hancock20,3,70.9,8,1.078,NA,13
MSBB230-01,Hancock20,3,70.6,4,1.081,NA,14
MSBB230-2,Hancock20,3,75.3,9,1.069,NA,15
MSBB610-13,Hancock20,3,53.8,6,1.066,NA,14
MSBB611-03,Hancock20,3,65.5,9,1.079,NA,13
MSBB614-10,Hancock20,3,32.7,6,1.067,NA,13
MSBB617-2,Hancock20,3,54.2,5,1.071,NA,15
MSBB618-9,Hancock20,3,52.3,7,1.065,NA,12
MSBB623-12,Hancock20,3,50.1,4,1.06,NA,12
MSBB625-2,Hancock20,3,56.8,5,1.081,NA,15
MSBB626-11,Hancock20,3,62.2,7,1.074,NA,15
MSBB633-18,Hancock20,3,59.4,8,1.069,NA,13
MSBB634-8,Hancock20,3,44.8,5,1.065,NA,13
MSBB635-14,Hancock20,3,76,5,1.063,NA,15
MSCC009-1,Hancock20,3,80.6,4,1.076,NA,15
MSCC058-1,Hancock20,3,59.1,7,1.072,NA,15
MSCC081-1,Hancock20,3,41.9,5,1.066,NA,11
MSCC168-1,Hancock20,3,54.8,3,1.063,NA,15
MSCC248-3,Hancock20,3,46.3,5,1.079,NA,13
MSCC256-02,Hancock20,3,38.1,5,1.07,NA,14
ND13220C-3,Hancock20,3,96.5,7,1.085,NA,15
NDTX1444-5W,Hancock20,3,48,4,1.069,NA,15
NY166,Hancock20,3,75.5,6,1.072,NA,15
NY169,Hancock20,3,66.6,7,1.079,NA,15
NYOR14Q9-5,Hancock20,3,56.4,8,1.066,NA,15
NYOR14Q9-9,Hancock20,3,72.9,7,1.079,NA,12
NYQ106-13,Hancock20,3,70.2,9,1.08,NA,15
NYQ29-1,Hancock20,3,59.7,5,1.072,NA,15
NYQ38-4,Hancock20,3,89.9,9,1.077,NA,15
NYR1-7,Hancock20,3,65.8,5,1.069,NA,15
NYR10-4,Hancock20,3,74.3,5,1.07,NA,15
NYR101-2,Hancock20,3,66.8,7,1.077,NA,15
NYR101-7,Hancock20,3,69.4,7,1.074,NA,15
NYR102-3,Hancock20,3,67.4,5,1.069,NA,15
NYR102-7,Hancock20,3,69.9,6,1.056,NA,14
NYR102-8,Hancock20,3,58.6,8,1.073,NA,14
NYR105-11,Hancock20,3,69,6,1.07,NA,15
NYR107-11,Hancock20,3,75.1,7,1.08,NA,15
NYR107-4,Hancock20,3,77,8,1.088,NA,15
NYR107-6,Hancock20,3,74.4,8,1.086,NA,15
NYR2-2,Hancock20,3,49.9,3,1.069,NA,15
NYR3-5,Hancock20,3,88.4,7,1.075,NA,15
NYR5-6,Hancock20,3,65.6,5,1.078,NA,15
Pike,Hancock20,3,50.1,8,1.077,NA,13
Snowden,Hancock20,3,58.6,8,1.073,NA,15
TX12484-3WZC,Hancock20,3,38,3,1.066,NA,15
W12078-76,Hancock20,3,47.8,8,1.082,NA,15
W14184-5,Hancock20,3,54.2,7,1.073,NA,13
W14187-2,Hancock20,3,43.1,4,1.071,NA,13
W14NYQ29-5,Hancock20,3,65,4,1.071,NA,15
W14NYQ4-1,Hancock20,3,56.6,6,1.077,NA,14
W14NYQ9-2,Hancock20,3,89.3,8,1.072,NA,15
W15125-4,Hancock20,3,64.5,7,1.067,NA,15
W15200-3,Hancock20,3,64.2,5,1.086,NA,15
W15NYR11-13,Hancock20,3,77,7,1.072,NA,15
W15NYR11-8,Hancock20,3,66.8,5,1.071,NA,14
W15NYR5-2,Hancock20,3,70,5,1.073,NA,15
AF6165-9,Hancock20,4,51.6,5,1.076,NA,12
AF6188-9,Hancock20,4,41.5,6,1.085,NA,14
AF6197-8,Hancock20,4,48.6,4,1.072,NA,15
AF6200-4,Hancock20,4,67.9,6,1.072,NA,15
AF6200-7,Hancock20,4,54.4,6,1.083,NA,15
AF6206-5,Hancock20,4,62,4,1.077,NA,14
AF6236-7,Hancock20,4,66.7,7,1.072,NA,15
AF6237-3,Hancock20,4,54.3,6,1.077,NA,14
AF6253-1,Hancock20,4,69.6,5,1.066,NA,15
AF6520-5,Hancock20,4,70.3,6,1.073,NA,15
AF6522-1,Hancock20,4,48.9,5,1.072,NA,14
AF6531-3,Hancock20,4,55.2,4,1.061,NA,14
AF6542-1,Hancock20,4,55.2,6,1.083,NA,13
AF6550-2,Hancock20,4,67.9,4,1.076,NA,14
AF6551-1,Hancock20,4,40,4,1.067,NA,15
AF6602-3,Hancock20,4,71.8,4,1.068,NA,14
AF6603-5,Hancock20,4,80,8,1.079,NA,15
AF6614-4,Hancock20,4,64.2,7,1.076,NA,14
AF6616-1,Hancock20,4,67.5,7,1.076,NA,15
AF6616-4,Hancock20,4,66.9,8,1.083,NA,15
AOR12197-4,Hancock20,4,58.9,7,1.066,NA,15
AOR13124-6,Hancock20,4,51.9,5,1.073,NA,15
AOR13136-4,Hancock20,4,73.8,5,1.056,NA,15
AOR13137-2,Hancock20,4,76,7,1.071,NA,15
Atlantic,Hancock20,4,53,6,1.071,NA,15
B2904-2,Hancock20,4,68,7,1.071,NA,15
B3012-1,Hancock20,4,51.4,2,1.07,NA,15
B3296-3,Hancock20,4,51.6,6,1.078,NA,15
B3306-2,Hancock20,4,49.2,5,1.067,NA,14
B3317-1,Hancock20,4,58.5,5,1.078,NA,15
B3378-3,Hancock20,4,52.2,4,1.075,NA,14
B3379-6,Hancock20,4,67.3,6,1.076,NA,15
B3381-2,Hancock20,4,44,2,1.085,NA,15
B3381-4,Hancock20,4,58,5,1.085,NA,15
B3388-3,Hancock20,4,48.5,2,1.07,NA,15
BNC549-1,Hancock20,4,43.8,4,1.074,NA,15
BNC726-5,Hancock20,4,39.4,7,1.062,NA,13
BNC742-2,Hancock20,4,47.4,3,1.071,NA,14
BNC811-9,Hancock20,4,53.6,6,1.073,NA,15
COOR13270-2,Hancock20,4,63.8,7,1.072,NA,15
Hodag,Hancock20,4,56.6,8,1.073,NA,14
Lamoka,Hancock20,4,48.9,6,1.076,NA,14
MSAA091-1,Hancock20,4,44.2,5,1.069,NA,14
MSAA217-3,Hancock20,4,59.3,5,1.083,NA,15
MSAA498-18,Hancock20,4,37.5,5,1.071,NA,14
MSAA513-01,Hancock20,4,51.6,7,1.07,NA,13
MSAFB605-4,Hancock20,4,37.3,7,1.069,NA,14
MSAFB609-12,Hancock20,4,49.4,6,1.076,NA,15
MSAFB609-5,Hancock20,4,59.4,5,1.071,NA,15
MSAFB635-15,Hancock20,4,65.4,7,1.073,NA,15
MSAFB635-3,Hancock20,4,58.7,5,1.067,NA,15
MSBB067-02,Hancock20,4,35.6,4,1.069,NA,15
MSBB131-01,Hancock20,4,58.9,5,1.065,NA,14
MSBB230-01,Hancock20,4,55.1,7,1.079,NA,15
MSBB611-03,Hancock20,4,55.7,6,1.076,NA,15
MSBB626-11,Hancock20,4,69,7,1.075,NA,15
MSCC266-1,Hancock20,4,44,4,1.062,NA,15
MSCC376-1,Hancock20,4,34.8,6,1.066,NA,14
MSDD085-13,Hancock20,4,42.7,5,1.071,NA,15
MSX194-3,Hancock20,4,34.7,4,1.058,NA,13
MSX472-2,Hancock20,4,46.5,4,1.063,NA,15
MSZ248-02,Hancock20,4,67.7,7,1.062,NA,13
MSZ248-10,Hancock20,4,28.5,9,1.073,NA,15
NC727-6,Hancock20,4,33.2,5,1.081,NA,14
NC733-7,Hancock20,4,54.5,5,1.072,NA,13
NC744-4,Hancock20,4,48.8,5,1.08,NA,14
ND13220C-3,Hancock20,4,85.4,6,1.083,NA,14
ND1336-5,Hancock20,4,63.9,3,1.062,NA,15
ND14134Y-3,Hancock20,4,39.4,3,1.067,NA,15
ND1462ABC-1a,Hancock20,4,59.5,5,1.064,NA,15
NDOR13317CB-2,Hancock20,4,72.3,5,1.06,NA,14
NDOR13320CAB-2,Hancock20,4,47.7,4,1.073,NA,15
NDOR1480Y-3,Hancock20,4,46.4,5,1.073,NA,14
NY166,Hancock20,4,74.8,7,1.071,NA,15
NY169,Hancock20,4,62,4,1.077,NA,15
NYOR14Q9-5,Hancock20,4,62.5,7,1.062,NA,14
NYOR14Q9-9,Hancock20,4,69.4,7,1.075,NA,14
NYORN41-5,Hancock20,4,57.5,6,1.082,NA,15
NYQ106-13,Hancock20,4,70.8,5,1.081,NA,15
NYQ29-1,Hancock20,4,70.4,4,1.071,NA,15
NYQ38-4,Hancock20,4,86.7,9,1.08,NA,15
Pike,Hancock20,4,55.9,8,1.079,NA,13
Snowden,Hancock20,4,57.9,5,1.071,NA,15
W12078-76,Hancock20,4,57.2,7,1.08,NA,15
W14184-5,Hancock20,4,51.4,6,1.079,NA,14
W14187-2,Hancock20,4,45,5,1.073,NA,15
W14NYQ29-5,Hancock20,4,58.5,5,1.071,NA,15
W14NYQ4-1,Hancock20,4,45.4,6,1.077,NA,14
W14NYQ9-2,Hancock20,4,74,8,1.075,NA,15
W15125-4,Hancock20,4,72,5,1.071,NA,15
W15200-3,Hancock20,4,52.4,5,1.082,NA,15
W15NYR11-13,Hancock20,4,69.4,7,1.078,NA,15
W15NYR11-8,Hancock20,4,62.3,8,1.073,NA,14
W15NYR5-2,Hancock20,4,70.5,6,1.069,NA,15
WAF15133-3,Hancock20,4,53.6,5,1.071,NA,15
WAF15184-4,Hancock20,4,48,5,1.079,NA,15
WAF15204-4,Hancock20,4,55.4,8,1.073,NA,13
WAF15221-2,Hancock20,4,60.1,8,1.067,NA,15
